GeneId,Prediction
417,0.275722921
418,0.065579906
419,0.953269124
420,0.414589494
421,0.156902
422,0.06831377
423,0.752332568
424,0.231097564
425,0.21424599
426,0.121513575
427,0.148287848
428,0.84417057
429,0.15478541
430,0.889561415
431,0.437446505
432,0.957019985
433,0.776440322
434,0.925480843
435,0.397759795
436,0.853212774
437,0.792168558
438,0.597755194
439,0.977904797
440,0.065020308
441,0.137549505
442,0.85933727
443,0.933745027
444,0.954860568
445,0.832900643
446,0.136480331
447,0.844902337
448,0.94852227
449,0.774816751
450,0.927169383
451,0.019956738
452,0.04809247
453,0.901479423
454,0.051122483
455,0.945768058
456,0.730145991
457,0.9690063
458,0.798827112
459,0.932027578
460,0.605722487
461,0.22997497
462,0.128526405
463,0.036665406
464,0.732906401
465,0.864083409
466,0.733312964
467,0.676137388
468,0.292565674
469,0.728529096
470,0.958722532
471,0.85376811
472,0.303008705
473,0.856516421
474,0.041788723
475,0.23313655
476,0.933519721
477,0.041496463
478,0.102469437
479,0.064139679
480,0.132848024
481,0.063926928
482,0.924436092
483,0.025967553
484,0.911917746
485,0.225167111
486,0.719235182
487,0.525620759
488,0.206706464
489,0.812669158
490,0.692700863
491,0.28896302
492,0.322538614
493,0.849512696
494,0.825447798
495,0.8982687
496,0.288133115
497,0.869944513
498,0.091505565
499,0.630618215
500,0.85428679
501,0.75986892
502,0.15911667
503,0.524750948
504,0.140461937
505,0.939080536
506,0.237454221
507,0.063513272
508,0.882450879
509,0.909666777
510,0.037641242
511,0.874989212
512,0.165166348
513,0.722939014
514,0.073998488
515,0.00878529
516,0.926488996
517,0.968390405
518,0.337083369
519,0.783597827
520,0.179619908
521,0.433243632
522,0.079117671
523,0.969818652
524,0.958458245
525,0.918703377
526,0.823165476
527,0.363418549
528,0.914143205
529,0.688301861
530,0.149620846
531,0.779184222
532,0.781548321
533,0.70619601
534,0.114121228
535,0.82399106
536,0.891587436
537,0.737832427
538,0.141389221
539,0.804351747
540,0.659932256
541,0.018186498
542,0.486046046
543,0.076506473
544,0.504924238
545,0.052984513
546,0.828854024
547,0.919871867
548,0.222839847
549,0.94783026
550,0.174405098
551,0.852218032
552,0.063596211
553,0.072958417
554,0.792239785
555,0.740484655
556,0.862379611
557,0.240583912
558,0.07171911
559,0.851761043
560,0.927037537
561,0.718290031
562,0.955520928
563,0.636340201
564,0.431242913
565,0.688472331
566,0.868596554
567,0.520683765
568,0.940746844
569,0.899178445
570,0.192565009
571,0.620891511
572,0.603602827
573,0.055225179
574,0.143252671
575,0.066831537
576,0.905763745
577,0.985298276
578,0.950561762
579,0.741330266
580,0.369611949
581,0.026170781
582,0.759502351
583,0.90621227
584,0.665195882
585,0.130747363
586,0.088221431
587,0.045009628
588,0.526812851
589,0.977167428
590,0.863596797
591,0.051499311
592,0.454272181
593,0.286013216
594,0.864728868
595,0.034469105
596,0.221093148
597,0.546598136
598,0.502207875
599,0.882035255
600,0.698639572
601,0.919187427
602,0.902340293
603,0.758728385
604,0.293947339
605,0.85407424
606,0.464766085
607,0.914988279
608,0.040603384
609,0.614002168
610,0.969362378
611,0.979616165
612,0.063602358
613,0.94941324
614,0.726834238
615,0.042740688
616,0.005374487
617,0.028275643
618,0.005057713
619,0.012641211
620,0.491093844
621,0.146805689
622,0.899622679
623,0.765404642
624,0.128638431
625,0.051145352
626,0.042538058
627,0.984945178
628,0.68029815
629,0.667255282
630,0.027323125
631,0.870197833
632,0.517420053
633,0.743916035
634,0.067526855
635,0.510619998
636,0.917490304
637,0.794102311
638,0.233676285
639,0.114723824
640,0.803987265
641,0.937381268
642,0.76912266
643,0.05046469
644,0.460148245
645,0.836926043
646,0.826562226
647,0.008269806
648,0.025376
649,0.078010008
650,0.830805779
651,0.956546962
652,0.199187532
653,0.950912774
654,0.063084148
655,0.868517101
656,0.022373781
657,0.91612184
658,0.967954338
659,0.350138724
660,0.709148347
661,0.688530087
662,0.799184263
663,0.915179133
664,0.1682612
665,0.809861898
666,0.752753079
667,0.190111861
668,0.0566772
669,0.780800104
670,0.133496746
671,0.736518085
672,0.475288987
673,0.673220277
674,0.779767573
675,0.669647753
676,0.917013884
677,0.919044375
678,0.674629569
679,0.865962625
680,0.902574718
681,0.040380873
682,0.24178721
683,0.902809739
684,0.797050178
685,0.959555447
686,0.244923934
687,0.610141873
688,0.853303611
689,0.911200583
690,0.882903636
691,0.298366457
692,0.728152215
693,0.937829912
694,0.008842251
695,0.979955137
696,0.804009199
697,0.648334801
698,0.830038667
699,0.961062193
700,0.970668137
701,0.042979386
702,0.762510061
703,0.676653743
704,0.754885554
705,0.933730721
706,0.075351499
707,0.045794357
708,0.854654789
709,0.247083038
710,0.34353286
711,0.084527746
712,0.062715672
713,0.12091846
714,0.06481
715,0.937209606
716,0.913683474
717,0.69797051
718,0.208103657
719,0.803241789
720,0.967085361
721,0.508656502
722,0.939259291
723,0.098394573
724,0.131160647
725,0.849721491
726,0.968429744
727,0.943023503
728,0.368981183
729,0.462541401
730,0.988289416
731,0.979719043
732,0.901973426
733,0.575639546
734,0.074306592
735,0.390883148
736,0.602247059
737,0.851335049
738,0.300272793
739,0.056901414
740,0.900480628
741,0.39340809
742,0.69591713
743,0.272262603
744,0.066555679
745,0.130890504
746,0.799327433
747,0.915107548
748,0.135647699
749,0.269236356
750,0.880419791
751,0.100881845
752,0.125080943
753,0.450305134
754,0.958367109
755,0.650138617
756,0.856707692
757,0.780845881
758,0.830045998
759,0.956894934
760,0.664785862
761,0.943164706
762,0.937039495
763,0.06448663
764,0.858209074
765,0.070568353
766,0.838080466
767,0.950850368
768,0.561658561
769,0.712299943
770,0.379220635
771,0.062075034
772,0.823639095
773,0.093315147
774,0.827810228
775,0.133038342
776,0.967244148
777,0.606091201
778,0.181026071
779,0.019299271
780,0.806724191
781,0.017238891
782,0.053893197
783,0.667005956
784,0.928028345
785,0.907173753
786,0.716222405
787,0.135749489
788,0.374903023
789,0.004578284
790,0.152553231
791,0.600811779
792,0.040906005
793,0.746632576
794,0.894435763
795,0.008788155
796,0.026771381
797,0.896189868
798,0.822768927
799,0.90977639
800,0.709151208
801,0.139763206
802,0.942913651
803,0.864486158
804,0.606545866
805,0.917912602
806,0.975125253
807,0.720546961
808,0.947818816
809,0.936429501
810,0.821601748
811,0.810438991
812,0.847668409
813,0.644732714
814,0.927898467
815,0.568264604
816,0.94974339
817,0.870949388
818,0.950528383
819,0.294391811
820,0.861610532
821,0.634568155
822,0.086916924
823,0.579134643
824,0.134218186
825,0.924658954
826,0.823808074
827,0.123314738
828,0.900640249
829,0.72512269
830,0.594775856
831,0.73776871
832,0.713637292
833,0.822205126
834,0.239245832
835,0.752729416
836,0.972113252
837,0.980683446
838,0.193140373
839,0.897646964
840,0.054467682
841,0.890667558
842,0.875591755
843,0.712512255
844,0.159646079
845,0.354107589
846,0.027595658
847,0.029803488
848,0.064367346
849,0.837922931
850,0.456403971
851,0.984450817
852,0.090587303
853,0.327291727
854,0.303446978
855,0.630719721
856,0.713148177
857,0.943772733
858,0.189977109
859,0.045398589
860,0.124762274
861,0.676154256
862,0.845059216
863,0.938588262
864,0.945692778
865,0.339231491
866,0.843767703
867,0.437615424
868,0.101050735
869,0.080302656
870,0.032321341
871,0.037014276
872,0.810996711
873,0.905668914
874,0.48128897
875,0.179420322
876,0.426890761
877,0.813626707
878,0.936882913
879,0.951352477
880,0.628515124
881,0.068753131
882,0.842408895
883,0.859370947
884,0.79402703
885,0.042275045
886,0.865079165
887,0.092487112
888,0.748403847
889,0.761118174
890,0.190015003
891,0.42601791
892,0.223652229
893,0.120975792
894,0.078158416
895,0.7436288
896,0.964652002
897,0.874417245
898,0.644904435
899,0.803313375
900,0.833901465
901,0.934175313
902,0.756362975
903,0.919213057
904,0.35638988
905,0.814339101
906,0.947434783
907,0.196921825
908,0.607426524
909,0.024327299
910,0.896176934
911,0.888385057
912,0.054082412
913,0.184369847
914,0.073730521
915,0.385344565
916,0.785234332
917,0.064023815
918,0.458287686
919,0.107045934
920,0.042260114
921,0.026179319
922,0.930086553
923,0.433717132
924,0.839985371
925,0.037874065
926,0.009054836
927,0.924599707
928,0.599763632
929,0.956548512
930,0.809690714
931,0.933996558
932,0.570353329
933,0.949910581
934,0.586466312
935,0.684574246
936,0.599904478
937,0.487183899
938,0.835241437
939,0.961475015
940,0.831126094
941,0.464747936
942,0.893227458
943,0.174348935
944,0.825966775
945,0.248655617
946,0.766409159
947,0.716542184
948,0.948915541
949,0.713194668
950,0.29488802
951,0.016416309
952,0.769358158
953,0.185722664
954,0.343651772
955,0.938508213
956,0.736581206
957,0.164695933
958,0.428273767
959,0.889906704
960,0.843038976
961,0.699427247
962,0.813946068
963,0.866900146
964,0.116700128
965,0.052972957
966,0.217536241
967,0.023424007
968,0.056757625
969,0.555718184
970,0.751085639
971,0.04264503
972,0.080657028
973,0.272190183
974,0.936932266
975,0.07850524
976,0.250340939
977,0.126302466
978,0.657030344
979,0.096283354
980,0.175775766
981,0.461498737
982,0.057044845
983,0.040546898
984,0.102504112
985,0.49008289
986,0.04830775
987,0.882887244
988,0.952068985
989,0.837786198
990,0.441189259
991,0.707170248
992,0.804023325
993,0.836141288
994,0.927077949
995,0.178380147
996,0.781257689
997,0.043642227
998,0.765618026
999,0.914148331
1000,0.967582285
1001,0.209730268
1002,0.344859898
1003,0.098485872
1004,0.014703952
1005,0.089635991
1006,0.17026554
1007,0.244487643
1008,0.305250198
1009,0.82545495
1010,0.742324591
1011,0.884619892
1012,0.349362671
1013,0.867117226
1014,0.031309661
1015,0.889401197
1016,0.093472101
1017,0.169900432
1018,0.080727369
1019,0.197719112
1020,0.665233254
1021,0.788388431
1022,0.870600104
1023,0.827286243
1024,0.783349216
1025,0.910315394
1026,0.986822903
1027,0.020993097
1028,0.126237512
1029,0.646369338
1030,0.518884361
1031,0.094306305
1032,0.049812131
1033,0.861308634
1034,0.666609406
1035,0.316379547
1036,0.055640809
1037,0.721040785
1038,0.453511626
1039,0.902139127
1040,0.841516972
1041,0.008584394
1042,0.550294578
1043,0.49959752
1044,0.799591303
1045,0.986066103
1046,0.354719341
1047,0.981022477
1048,0.686565161
1049,0.109790988
1050,0.57848841
1051,0.030594803
1052,0.879474163
1053,0.751659751
1054,0.088782035
1055,0.226443335
1056,0.719975293
1057,0.875070512
1058,0.065258607
1059,0.19914104
1060,0.277947426
1061,0.022921659
1062,0.901349247
1063,0.923722506
1064,0.747417212
1065,0.195585847
1066,0.453985542
1067,0.157178953
1068,0.211246043
1069,0.840890884
1070,0.161624789
1071,0.615871668
1072,0.032515712
1073,0.939937174
1074,0.897002995
1075,0.858849525
1076,0.894280314
1077,0.064847723
1078,0.89960283
1079,0.363512546
1080,0.308111012
1081,0.077105552
1082,0.711252689
1083,0.918466032
1084,0.743350267
1085,0.208255678
1086,0.236781895
1087,0.054450616
1088,0.111206323
1089,0.420402884
1090,0.179281056
1091,0.65436095
1092,0.554463565
1093,0.74100548
1094,0.867634237
1095,0.181307495
1096,0.833855331
1097,0.986801505
1098,0.609236479
1099,0.010578461
1100,0.233849213
1101,0.283653617
1102,0.181111425
1103,0.016071115
1104,0.690692067
1105,0.465885818
1106,0.637889802
1107,0.879619837
1108,0.185216606
1109,0.602704644
1110,0.549124599
1111,0.749000013
1112,0.944933593
1113,0.295869172
1114,0.32180351
1115,0.867857516
1116,0.652530372
1117,0.244744614
1118,0.126305401
1119,0.822572291
1120,0.404935807
1121,0.039682891
1122,0.01491816
1123,0.058134284
1124,0.11846669
1125,0.598144531
1126,0.857049882
1127,0.441200912
1128,0.906884372
1129,0.859514713
1130,0.876177907
1131,0.606522441
1132,0.839970469
1133,0.338756144
1134,0.896927714
1135,0.065030806
1136,0.567401767
1137,0.310289085
1138,0.726026952
1139,0.062497817
1140,0.715382099
1141,0.824401915
1142,0.917264104
1143,0.7257213
1144,0.043343194
1145,0.765642345
1146,0.511562705
1147,0.460666507
1148,0.946045876
1149,0.504294157
1150,0.237672463
1151,0.380678743
1152,0.45277521
1153,0.835855186
1154,0.665990591
1155,0.905810595
1156,0.837767899
1157,0.89932698
1158,0.04161524
1159,0.452960908
1160,0.730904698
1161,0.126676366
1162,0.899963021
1163,0.092342868
1164,0.991563797
1165,0.915618062
1166,0.056626219
1167,0.985934973
1168,0.754012525
1169,0.14489533
1170,0.960523725
1171,0.672566831
1172,0.536685586
1173,0.89731729
1174,0.027556192
1175,0.186977237
1176,0.613883495
1177,0.000895082
1178,0.481095701
1179,0.64636445
1180,0.457431465
1181,0.466824025
1182,0.514527202
1183,0.146051809
1184,0.036320545
1185,0.817413449
1186,0.066305719
1187,0.106444232
1188,0.945496202
1189,0.902870178
1190,0.684910655
1191,0.910897911
1192,0.923791647
1193,0.072878011
1194,0.196286231
1195,0.844152033
1196,0.735173106
1197,0.317124695
1198,0.122889258
1199,0.343842715
1200,0.753605425
1201,0.181313276
1202,0.104095846
1203,0.453807443
1204,0.119626597
1205,0.669550836
1206,0.846181929
1207,0.410764575
1208,0.837895274
1209,0.260418564
1210,0.125840172
1211,0.65327096
1212,0.959118009
1213,0.050043575
1214,0.217845142
1215,0.912478507
1216,0.846885264
1217,0.148692146
1218,0.724433482
1219,0.889339685
1220,0.468975991
1221,0.138480112
1222,0.260950267
1223,0.067622267
1224,0.678452611
1225,0.123372108
1226,0.968981087
1227,0.923681319
1228,0.885847688
1229,0.592285216
1230,0.574206829
1231,0.2172786
1232,0.757021248
1233,0.211173281
1234,0.046243981
1235,0.922039926
1236,0.778871357
1237,0.783107758
1238,0.346406996
1239,0.716263235
1240,0.722860634
1241,0.196581513
1242,0.131450996
1243,0.621369243
1244,0.692636788
1245,0.794828534
1246,0.910670638
1247,0.728675425
1248,0.37353614
1249,0.152675092
1250,0.557613194
1251,0.068560466
1252,0.861139834
1253,0.168548971
1254,0.436409563
1255,0.007273223
1256,0.047213119
1257,0.839074612
1258,0.107984878
1259,0.690099478
1260,0.647747338
1261,0.024428312
1262,0.732302189
1263,0.885752678
1264,0.531951427
1265,0.174508572
1266,0.902540207
1267,0.916854978
1268,0.637585461
1269,0.565563262
1270,0.716173887
1271,0.0412146
1272,0.023502376
1273,0.841938555
1274,0.696936131
1275,0.946861446
1276,0.9688465
1277,0.389734477
1278,0.065838411
1279,0.966536164
1280,0.551060081
1281,0.354658067
1282,0.979304314
1283,0.692041218
1284,0.778075933
1285,0.085840173
1286,0.908402264
1287,0.729769945
1288,0.080048569
1289,0.927365065
1290,0.963360071
1291,0.256386399
1292,0.919271171
1293,0.907260239
1294,0.340340465
1295,0.653583705
1296,0.895268917
1297,0.090829611
1298,0.426077366
1299,0.84703517
1300,0.759077966
1301,0.952346265
1302,0.947564662
1303,0.989843309
1304,0.915866137
1305,0.104777865
1306,0.179516554
1307,0.70055306
1308,0.897699833
1309,0.774567366
1310,0.885372698
1311,0.892015696
1312,0.89515841
1313,0.167315051
1314,0.366489828
1315,0.021065535
1316,0.109346814
1317,0.279771268
1318,0.428792864
1319,0.240854979
1320,0.683979034
1321,0.101883762
1322,0.107960075
1323,0.365971744
1324,0.508462787
1325,0.099451467
1326,0.995682836
1327,0.445339233
1328,0.168366939
1329,0.635313511
1330,0.867548704
1331,0.799035609
1332,0.457773834
1333,0.917940319
1334,0.265443653
1335,0.278902471
1336,0.950305521
1337,0.452446401
1338,0.274016827
1339,0.642401814
1340,0.915860057
1341,0.614804387
1342,0.1475683
1343,0.478124291
1344,0.054069608
1345,0.373530746
1346,0.025085444
1347,0.149605781
1348,0.148119047
1349,0.723272264
1350,0.087054484
1351,0.794639885
1352,0.228650048
1353,0.174993202
1354,0.014300675
1355,0.057852127
1356,0.494814575
1357,0.17658101
1358,0.132958561
1359,0.074898563
1360,0.620125055
1361,0.026475297
1362,0.255378038
1363,0.144612223
1364,0.724374235
1365,0.025208775
1366,0.064839713
1367,0.756536067
1368,0.183531314
1369,0.69011277
1370,0.053449303
1371,0.019750128
1372,0.907112062
1373,0.877720356
1374,0.102891363
1375,0.070648834
1376,0.041081488
1377,0.170592338
1378,0.071016647
1379,0.897817433
1380,0.824952483
1381,0.924495041
1382,0.881370723
1383,0.759037852
1384,0.173157901
1385,0.816686511
1386,0.226583377
1387,0.009519549
1388,0.147998124
1389,0.16006577
1390,0.956023097
1391,0.306236356
1392,0.028808752
1393,0.709884167
1394,0.876732111
1395,0.345868021
1396,0.781329095
1397,0.932640374
1398,0.992415607
1399,0.309644699
1400,0.025024038
1401,0.783409119
1402,0.662906289
1403,0.046273381
1404,0.028402736
1405,0.228013232
1406,0.722517729
1407,0.915413201
1408,0.073504932
1409,0.019021127
1410,0.878090262
1411,0.964001238
1412,0.221414492
1413,0.898758829
1414,0.89673382
1415,0.875081837
1416,0.969882369
1417,0.812985957
1418,0.015958313
1419,0.901680171
1420,0.208195195
1421,0.069416597
1422,0.136708945
1423,0.047230892
1424,0.954940319
1425,0.021823451
1426,0.030680062
1427,0.059831955
1428,0.852291048
1429,0.243260756
1430,0.068571307
1431,0.582300127
1432,0.457018673
1433,0.07759206
1434,0.925410151
1435,0.814076424
1436,0.937519848
1437,0.969686747
1438,0.665414691
1439,0.966333151
1440,0.082156196
1441,0.242780596
1442,0.154407412
1443,0.074680254
1444,0.117684953
1445,0.028209278
1446,0.848410308
1447,0.844982147
1448,0.845742583
1449,0.303376168
1450,0.9655478
1451,0.206967294
1452,0.921556652
1453,0.911120534
1454,0.021501157
1455,0.040870719
1456,0.180358231
1457,0.770543337
1458,0.904787779
1459,0.808104694
1460,0.908512294
1461,0.320057392
1462,0.159586757
1463,0.54379642
1464,0.567160666
1465,0.155084491
1466,0.131616965
1467,0.94719398
1468,0.158681303
1469,0.790917575
1470,0.028820494
1471,0.054000117
1472,0.942598999
1473,0.88202095
1474,0.058670495
1475,0.923731565
1476,0.957686663
1477,0.113076054
1478,0.110838696
1479,0.051698402
1480,0.248924166
1481,0.935509562
1482,0.13321197
1483,0.222607061
1484,0.905419767
1485,0.305710763
1486,0.872533798
1487,0.195271477
1488,0.120551161
1489,0.972204804
1490,0.871118844
1491,0.04601622
1492,0.959781587
1493,0.13448219
1494,0.889870584
1495,0.873783529
1496,0.032497901
1497,0.947528899
1498,0.922802627
1499,0.923509777
1500,0.84718281
1501,0.1451343
1502,0.240870297
1503,0.051323518
1504,0.947329998
1505,0.0323103
1506,0.664521456
1507,0.212077454
1508,0.924206674
1509,0.584530175
1510,0.546667337
1511,0.110763416
1512,0.949008048
1513,0.81387651
1514,0.16079171
1515,0.069033518
1516,0.771009564
1517,0.711298645
1518,0.013617217
1519,0.074718401
1520,0.94544667
1521,0.757542491
1522,0.984375834
1523,0.048668414
1524,0.764156282
1525,0.873286486
1526,0.275619447
1527,0.220850691
1528,0.918692052
1529,0.845030308
1530,0.945930719
1531,0.735608399
1532,0.018425176
1533,0.060295455
1534,0.809628904
1535,0.025122309
1536,0.814421415
1537,0.815021634
1538,0.042379148
1539,0.216063961
1540,0.611707687
1541,0.375418305
1542,0.068009935
1543,0.104268424
1544,0.909669042
1545,0.880467057
1546,0.913622379
1547,0.92814827
1548,0.599243641
1549,0.031828124
1550,0.033883199
1551,0.020766111
1552,0.043388929
1553,0.204897493
1554,0.077821687
1555,0.035622511
1556,0.789287567
1557,0.088024944
1558,0.201241091
1559,0.955765069
1560,0.303817123
1561,0.433958054
1562,0.76165247
1563,0.662983477
1564,0.632888675
1565,0.662395597
1566,0.017816652
1567,0.349550635
1568,0.477765471
1569,0.1770522
1570,0.661921144
1571,0.153732598
1572,0.34220615
1573,0.676960588
1574,0.886129975
1575,0.940295219
1576,0.823868871
1577,0.685824156
1578,0.070190504
1579,0.229221284
1580,0.806436598
1581,0.067196272
1582,0.110683315
1583,0.716250598
1584,0.855108976
1585,0.504029751
1586,0.879372597
1587,0.881575942
1588,0.81325084
1589,0.848529398
1590,0.91380316
1591,0.206018135
1592,0.611516595
1593,0.730104864
1594,0.021292254
1595,0.016513642
1596,0.05674009
1597,0.921754718
1598,0.925631821
1599,0.062715195
1600,0.63045758
1601,0.148619354
1602,0.66038698
1603,0.649717271
1604,0.732033134
1605,0.102477156
1606,0.930124104
1607,0.855174661
1608,0.873431206
1609,0.602646172
1610,0.752262592
1611,0.811668575
1612,0.884271324
1613,0.173701718
1614,0.997935116
1615,0.919881821
1616,0.309706897
1617,0.21170707
1618,0.83650744
1619,0.815565228
1620,0.844178319
1621,0.811766803
1622,0.524737656
1623,0.108685933
1624,0.152602911
1625,0.075371586
1626,0.129863352
1627,0.148811698
1628,0.860847652
1629,0.63875699
1630,0.458705604
1631,0.4869124
1632,0.317247003
1633,0.254102498
1634,0.054387216
1635,0.065122642
1636,0.000261892
1637,0.101471178
1638,0.77799046
1639,0.741481781
1640,0.237091631
1641,0.044569597
1642,0.984710813
1643,0.812260509
1644,0.984783947
1645,0.002735677
1646,0.963504553
1647,0.772280872
1648,0.792884707
1649,0.859920084
1650,0.728578806
1651,0.956752002
1652,0.005642243
1653,0.952226639
1654,0.85090369
1655,0.815241814
1656,0.390410513
1657,0.508868039
1658,0.042745207
1659,0.972739577
1660,0.841800332
1661,0.033645838
1662,0.832166433
1663,0.505408525
1664,0.040236238
