GeneId,Prediction
379,0.074945956
380,0.040484641
381,0.913196683
382,0.241908863
383,0.103819035
384,0.078295901
385,0.880761266
386,0.136098623
387,0.937971115
388,0.916495502
389,0.600021243
390,0.694370747
391,0.879071116
392,0.833974779
393,0.807185769
394,0.068125769
395,0.175066769
396,0.997203052
397,0.712216973
398,0.523929954
399,0.933622003
400,0.971369922
401,0.825194716
402,0.807744682
403,0.863939464
404,0.353599906
405,0.466542929
406,0.965384007
407,0.963139117
408,0.370556235
409,0.979572415
410,0.963446915
411,0.355430514
412,0.852438748
413,0.021010382
414,0.048533708
415,0.431047648
416,0.905201375
417,0.594588578
418,0.039174046
419,0.984514475
420,0.510469913
421,0.098659933
422,0.040204018
423,0.822312117
424,0.653790534
425,0.246895179
426,0.157635406
427,0.097093888
428,0.815644622
429,0.084992982
430,0.851226628
431,0.723838806
432,0.997661948
433,0.906112075
434,0.971627176
435,0.205259979
436,0.820818007
437,0.826815486
438,0.550273418
439,0.967105627
440,0.053036314
441,0.087466761
442,0.92201674
443,0.923027933
444,0.972396016
445,0.840405822
446,0.104948469
447,0.978566051
448,0.989982545
449,0.722022772
450,0.731307447
451,0.020988183
452,0.160485387
453,0.900834978
454,0.026536923
455,0.798312485
456,0.665972173
457,0.991951466
458,0.829292953
459,0.961939812
460,0.697917283
461,0.245751828
462,0.123772494
463,0.032175291
464,0.865306258
465,0.788393855
466,0.849250674
467,0.550074637
468,0.121143289
469,0.777685344
470,0.962664485
471,0.845516086
472,0.584867835
473,0.883016288
474,0.034860514
475,0.263809323
476,0.963327765
477,0.035837576
478,0.073254779
479,0.081490412
480,0.342882305
481,0.045627818
482,0.884438276
483,0.037650105
484,0.952501416
485,0.200539812
486,0.582941413
487,0.500801265
488,0.215956673
489,0.900532544
490,0.767013311
491,0.179267824
492,0.244603053
493,0.914146483
494,0.858299434
495,0.873549521
496,0.206113443
497,0.837307632
498,0.102577835
499,0.661239564
500,0.895802498
501,0.826861203
502,0.095782258
503,0.576330423
504,0.104657076
505,0.887900889
506,0.190068334
507,0.15184918
508,0.885669053
509,0.909682989
510,0.028511319
511,0.800886333
512,0.160422564
513,0.574074686
514,0.073163055
515,0.02164953
516,0.958756149
517,0.967867911
518,0.392070055
519,0.887127757
520,0.118446775
521,0.57993108
522,0.105212085
523,0.993480563
524,0.983720422
525,0.958535075
526,0.72106272
527,0.176533818
528,0.961996853
529,0.553174913
530,0.051846769
531,0.646953642
532,0.687935054
533,0.758495331
534,0.069311112
535,0.87981385
536,0.764667213
537,0.918704569
538,0.136831865
539,0.868359923
540,0.512833774
541,0.03254351
542,0.77442801
543,0.075674593
544,0.555815041
545,0.058880035
546,0.923458219
547,0.952896476
548,0.185046315
549,0.934210539
550,0.202110663
551,0.886473536
552,0.052993413
553,0.045372725
554,0.817023575
555,0.64971143
556,0.788311243
557,0.271886975
558,0.035546564
559,0.934679687
560,0.974386036
561,0.937613904
562,0.867354453
563,0.605534256
564,0.464011312
565,0.556031942
566,0.935512841
567,0.744203806
568,0.955770135
569,0.979878247
570,0.099510737
571,0.576746523
572,0.376340389
573,0.039000753
574,0.142776459
575,0.095059253
576,0.783706725
577,0.970250487
578,0.932314873
579,0.797394335
580,0.553954422
581,0.05765694
582,0.780259669
583,0.864257276
584,0.523734212
585,0.062332597
586,0.10704954
587,0.075286821
588,0.810464382
589,0.968957186
590,0.824662209
591,0.031599086
592,0.592053294
593,0.329292387
594,0.827162266
595,0.039406739
596,0.260799438
597,0.660002589
598,0.749125659
599,0.94109416
600,0.751314998
601,0.973554373
602,0.969213128
603,0.655941606
604,0.283077896
605,0.942766309
606,0.644292295
607,0.961067021
608,0.050539687
609,0.604614258
610,0.9817819
611,0.977655649
612,0.058914408
613,0.987379432
614,0.757973433
615,0.03644586
616,0.004315167
617,0.025610778
618,0.010218194
619,0.021369532
620,0.901513577
621,0.12699528
622,0.980708182
623,0.67060405
624,0.123797074
625,0.067896649
626,0.031378612
627,0.993951678
628,0.651409507
629,0.847894847
630,0.036462601
631,0.908956587
632,0.59920913
633,0.743549466
634,0.062285248
635,0.460184306
636,0.994280398
637,0.671892285
638,0.060333237
639,0.099252507
640,0.883631825
641,0.96127367
642,0.809779823
643,0.072653718
644,0.530223966
645,0.931245327
646,0.750206292
647,0.012575016
648,0.038746346
649,0.042284805
650,0.89321959
651,0.817607522
652,0.242870003
653,0.973261058
654,0.067913644
655,0.83217299
656,0.024968058
657,0.793416679
658,0.952112854
659,0.450290978
660,0.786430717
661,0.593117535
662,0.806643307
663,0.930320144
664,0.122754224
665,0.885519505
666,0.731306493
667,0.43700251
668,0.051329657
669,0.688925564
670,0.152772978
671,0.869531989
672,0.212766439
673,0.834267318
674,0.807315052
675,0.808715701
676,0.699943304
677,0.883991599
678,0.742947817
679,0.759742677
680,0.97718668
681,0.03273011
682,0.218893453
683,0.886899233
684,0.866499126
685,0.949858427
686,0.194753781
687,0.585564494
688,0.896223903
689,0.849024296
690,0.809186757
691,0.287114054
692,0.679406881
693,0.907050192
694,0.018128943
695,0.98916477
696,0.828404963
697,0.705961704
698,0.793421507
699,0.906582594
700,0.958672643
701,0.070788592
702,0.847995698
703,0.653976977
704,0.571411848
705,0.878356099
706,0.067038521
707,0.016489057
708,0.795661926
709,0.424604297
710,0.343201488
711,0.0979755
712,0.091829851
713,0.105955489
714,0.04821112
715,0.949670613
716,0.875113428
717,0.903423607
718,0.18763864
719,0.823346913
720,0.997927725
721,0.56622231
722,0.978640318
723,0.096511319
724,0.103510171
725,0.726751566
726,0.933954179
727,0.980271041
728,0.301932037
729,0.544023812
730,0.996847212
731,0.955035925
732,0.769254029
733,0.5929721
734,0.053857334
735,0.464245826
736,0.514783919
737,0.809837282
738,0.239269003
739,0.04654479
740,0.970145404
741,0.477637053
742,0.85409826
743,0.151251882
744,0.049351819
745,0.103758246
746,0.714754164
747,0.81892556
748,0.303974092
749,0.200830892
750,0.950080156
751,0.101052187
752,0.155713812
753,0.515466034
754,0.99443239
755,0.791910589
756,0.931902468
757,0.896777928
758,0.898192883
759,0.973536909
760,0.683811605
761,0.937552691
762,0.951275051
763,0.036703851
764,0.776790261
765,0.048952028
766,0.89289695
767,0.96032685
768,0.624741316
769,0.722455919
770,0.478452414
771,0.080487862
772,0.690123975
773,0.081008971
774,0.833603442
775,0.134545416
776,0.862693071
777,0.645445764
778,0.06011647
779,0.016100608
780,0.884555221
781,0.01277025
782,0.052738469
783,0.665526569
784,0.915076673
785,0.888984025
786,0.624667823
787,0.163723424
788,0.271747351
789,0.024992535
790,0.090531498
791,0.715615571
792,0.063967519
793,0.879608393
794,0.877542734
795,0.032910332
796,0.044408023
797,0.954290152
798,0.582614481
799,0.893329561
800,0.831201851
801,0.165887788
802,0.8040573
803,0.655542672
804,0.716632903
805,0.84505409
806,0.981814802
807,0.595518172
808,0.978182495
809,0.832538605
810,0.747587383
811,0.895955324
812,0.863531709
813,0.818649411
814,0.876029193
815,0.616741955
816,0.898261368
817,0.747361898
818,0.978610218
819,0.36094895
820,0.795251012
821,0.545071483
822,0.044159215
823,0.653763711
824,0.108319543
825,0.980761051
826,0.903741479
827,0.214201719
828,0.9872334
829,0.749839127
830,0.680084229
831,0.65845871
832,0.796977282
833,0.767699361
834,0.247354716
835,0.75634861
836,0.96228224
837,0.991492987
838,0.101572432
839,0.852894604
840,0.209070504
841,0.933825731
842,0.9079597
843,0.714551568
844,0.148493379
845,0.35210982
846,0.01809166
847,0.03108651
848,0.050852254
849,0.719558895
850,0.376951128
851,0.996982872
852,0.065581441
853,0.210230038
854,0.229149908
855,0.600310743
856,0.720199347
857,0.819408119
858,0.15940547
859,0.059720255
860,0.09111961
861,0.780320406
862,0.843612492
863,0.961490035
864,0.975255847
865,0.568783164
866,0.8351385
867,0.572184741
868,0.083842099
869,0.061965089
870,0.025734693
871,0.052385792
872,0.862327099
873,0.982416153
874,0.546119332
875,0.17144008
876,0.383790761
877,0.846939325
878,0.944806397
879,0.963776827
880,0.596506953
881,0.07182394
882,0.755614877
883,0.82168895
884,0.826261878
885,0.038687814
886,0.887040675
887,0.075993389
888,0.899622023
889,0.578558266
890,0.160459042
891,0.425171912
892,0.174276531
893,0.063095413
894,0.106820501
895,0.565008223
896,0.977292061
897,0.805890679
898,0.832579792
899,0.831547856
900,0.623118699
901,0.940049529
902,0.524882913
903,0.873512387
904,0.114995986
905,0.826131701
906,0.974579811
907,0.176421523
908,0.853007138
909,0.027939975
910,0.962139547
911,0.969177186
912,0.029221296
913,0.105102509
914,0.082285695
915,0.29121843
916,0.95383954
917,0.054629374
918,0.409358025
919,0.060657326
920,0.082909919
921,0.035289843
922,0.893858075
923,0.725989938
924,0.727626443
925,0.030668883
926,0.007408836
927,0.885194957
928,0.657741249
929,0.98392272
930,0.913711607
931,0.93631047
932,0.46284008
933,0.96437484
934,0.775885105
935,0.740496755
936,0.663462877
937,0.637600899
938,0.88780725
939,0.974071503
940,0.842686236
941,0.621708691
942,0.922217846
943,0.108101457
944,0.879004359
945,0.104032092
946,0.689097762
947,0.739031255
948,0.980585873
949,0.655567408
950,0.164586663
951,0.022758853
952,0.951389909
953,0.122717373
954,0.29318276
955,0.856353402
956,0.954380214
957,0.190938368
958,0.468466401
959,0.962924659
960,0.85319829
961,0.891671658
962,0.867200673
963,0.97907567
964,0.099387363
965,0.052449372
966,0.103373572
967,0.032482866
968,0.03412199
969,0.691218197
970,0.762850642
971,0.026383853
972,0.063845076
973,0.253634125
974,0.928314984
975,0.08832749
976,0.125167221
977,0.149510875
978,0.790926874
979,0.078932315
980,0.144928977
981,0.52802664
982,0.049459334
983,0.039303441
984,0.070262581
985,0.513535559
986,0.039857894
987,0.992821872
988,0.955099761
989,0.721024454
990,0.685293198
991,0.854632854
992,0.738673747
993,0.869394064
994,0.964395225
995,0.112346277
996,0.706032038
997,0.107737601
998,0.857945561
999,0.865165114
1000,0.95634234
1001,0.138512328
1002,0.241275862
1003,0.050881159
1004,0.04143773
1005,0.059603911
1006,0.106884643
1007,0.586939096
1008,0.380757272
1009,0.797504187
1010,0.887577295
1011,0.953063786
1012,0.278410614
1013,0.714728713
1014,0.025589356
1015,0.953117073
1016,0.085045323
1017,0.118296787
1018,0.049973305
1019,0.198890194
1020,0.806342185
1021,0.951103389
1022,0.985779524
1023,0.786434174
1024,0.897654116
1025,0.958305299
1026,0.998592436
1027,0.036275558
1028,0.096644416
1029,0.846641183
1030,0.54058367
1031,0.040479816
1032,0.054056928
1033,0.889367521
1034,0.785363078
1035,0.610354781
1036,0.026200261
1037,0.816190302
1038,0.526580036
1039,0.91272974
1040,0.909055293
1041,0.008467514
1042,0.73707509
1043,0.392205179
1044,0.883182049
1045,0.965313017
1046,0.430645227
1047,0.921053767
1048,0.800098062
1049,0.114192165
1050,0.435520411
1051,0.022507872
1052,0.876321673
1053,0.88788408
1054,0.080489218
1055,0.185501888
1056,0.680511653
1057,0.732609272
1058,0.067259856
1059,0.099142082
1060,0.246728107
1061,0.040996335
1062,0.844281733
1063,0.847533524
1064,0.925965726
1065,0.191708133
1066,0.499557465
1067,0.118799344
1068,0.438834786
1069,0.746631563
1070,0.126913145
1071,0.652781248
1072,0.041611616
1073,0.912866652
1074,0.766224802
1075,0.897898018
1076,0.940092444
1077,0.049868718
1078,0.940692544
1079,0.401358277
1080,0.310685754
1081,0.038866837
1082,0.654021084
1083,0.830800235
1084,0.665690064
1085,0.167535767
1086,0.132994682
1087,0.043090977
1088,0.091202885
1089,0.403600395
1090,0.166227579
1091,0.707177997
1092,0.386981636
1093,0.667275846
1094,0.849719882
1095,0.156165987
1096,0.845165849
1097,0.980720758
1098,0.695378125
1099,0.010010465
1100,0.168724403
1101,0.287528187
1102,0.311168015
1103,0.017379507
1104,0.624329865
1105,0.58662492
1106,0.850492358
1107,0.930494785
1108,0.089366242
1109,0.816226304
1110,0.723633349
1111,0.850861132
1112,0.908457935
1113,0.594641447
1114,0.466940552
1115,0.851807952
1116,0.709637284
1117,0.194444448
1118,0.145589381
1119,0.727246761
1120,0.417527407
1121,0.038605515
1122,0.043251634
1123,0.056418318
1124,0.103980482
1125,0.626984239
1126,0.957144082
1127,0.430246651
1128,0.601758718
1129,0.95616889
1130,0.98533231
1131,0.859542608
1132,0.948597848
1133,0.226302683
1134,0.866357625
1135,0.040551137
1136,0.939492464
1137,0.123247467
1138,0.714438498
1139,0.074970938
1140,0.645459354
1141,0.75537473
1142,0.880876601
1143,0.845825076
1144,0.055935148
1145,0.934629381
1146,0.473168731
1147,0.570216238
1148,0.952544689
1149,0.467146337
1150,0.173075154
1151,0.346501857
1152,0.484297931
1153,0.824557781
1154,0.638693511
1155,0.982594192
1156,0.864823103
1157,0.920178831
1158,0.043280747
1159,0.508723438
1160,0.675696611
1161,0.076013416
1162,0.862143278
1163,0.067575604
1164,0.99853462
1165,0.953658342
1166,0.052004423
1167,0.971096516
1168,0.81078738
1169,0.067228824
1170,0.940750539
1171,0.602209449
1172,0.789329052
1173,0.958692849
1174,0.026738446
1175,0.111754075
1176,0.632421255
1177,0.001844894
1178,0.329197347
1179,0.794665456
1180,0.407106698
1181,0.470090628
1182,0.61046052
1183,0.196107596
1184,0.064365931
1185,0.826863766
1186,0.068737686
1187,0.077843525
1188,0.954904377
1189,0.844533324
1190,0.931563497
1191,0.839135766
1192,0.955192208
1193,0.054374389
1194,0.451654047
1195,0.651351631
1196,0.887648284
1197,0.208278462
1198,0.090187736
1199,0.202183872
1200,0.835534513
1201,0.11325822
1202,0.093736418
1203,0.459314466
1204,0.171390876
1205,0.803489625
1206,0.85263288
1207,0.739336371
1208,0.817365348
1209,0.356085092
1210,0.086230591
1211,0.688532591
1212,0.994152546
1213,0.028788267
1214,0.138760179
1215,0.879813194
1216,0.763291001
1217,0.127867371
1218,0.908403516
1219,0.811785638
1220,0.602387667
1221,0.102486372
1222,0.195623219
1223,0.03894978
1224,0.694238663
1225,0.128417462
1226,0.8824296
1227,0.974336624
1228,0.93018651
1229,0.570096374
1230,0.652813077
1231,0.123838574
1232,0.770541549
1233,0.110296167
1234,0.042915579
1235,0.961642087
1236,0.874141216
1237,0.769504011
1238,0.19689633
1239,0.677262008
1240,0.7266711
1241,0.090378068
1242,0.127560064
1243,0.626659811
1244,0.781080365
1245,0.802844882
1246,0.981355786
1247,0.71570158
1248,0.530849636
1249,0.122880399
1250,0.561407089
1251,0.087730832
1252,0.681501746
1253,0.109603122
1254,0.52273196
1255,0.043519653
1256,0.053802203
1257,0.713109851
1258,0.10451936
1259,0.93053484
1260,0.57873708
1261,0.03156646
1262,0.76765722
1263,0.986870885
1264,0.623506844
1265,0.109778591
1266,0.886056006
1267,0.961319923
1268,0.777246714
1269,0.75523901
1270,0.849631488
1271,0.064219788
1272,0.049007591
1273,0.865082681
1274,0.728515446
1275,0.922155857
1276,0.875323415
1277,0.630559623
1278,0.054183785
1279,0.939763129
1280,0.517614484
1281,0.238018543
1282,0.9882406
1283,0.61480999
1284,0.852757573
1285,0.075611047
1286,0.966336489
1287,0.916451454
1288,0.452752709
1289,0.902274549
1290,0.970875084
1291,0.246159866
1292,0.950703025
1293,0.845746458
1294,0.461271554
1295,0.705349803
1296,0.934230745
1297,0.076248787
1298,0.303459436
1299,0.966780722
1300,0.702975333
1301,0.976274073
1302,0.961628616
1303,0.993512452
1304,0.963251412
1305,0.098185435
1306,0.130502224
1307,0.754057527
1308,0.962073982
1309,0.634960175
1310,0.90876621
1311,0.786150217
1312,0.862038553
1313,0.091646664
1314,0.443180382
1315,0.045381956
1316,0.069293872
1317,0.163750648
1318,0.576660335
1319,0.239140555
1320,0.744416475
1321,0.063047931
1322,0.052344773
1323,0.199523643
1324,0.385129303
1325,0.104367666
1326,0.999190629
1327,0.841301143
1328,0.114050046
1329,0.580756962
1330,0.797521889
1331,0.802787423
1332,0.621784925
1333,0.857940197
1334,0.230083063
1335,0.123785824
1336,0.759336054
1337,0.671907187
1338,0.363943934
1339,0.551055014
1340,0.97576195
1341,0.585597277
1342,0.139723927
1343,0.349256277
1344,0.06329301
1345,0.558294892
1346,0.029125167
1347,0.087228648
1348,0.094886392
1349,0.83757174
1350,0.092943817
1351,0.890867531
1352,0.161202013
1353,0.159629285
1354,0.031947624
1355,0.087374397
1356,0.435344428
1357,0.12553145
1358,0.140802518
1359,0.043951087
1360,0.859735012
1361,0.062391426
1362,0.332755506
1363,0.153774351
1364,0.722144902
1365,0.044329479
1366,0.046117578
1367,0.86614275
1368,0.238688797
1369,0.703881681
1370,0.056091763
1371,0.032318413
1372,0.974929035
1373,0.986045599
1374,0.088385448
1375,0.0381032
1376,0.055619828
1377,0.103824735
1378,0.074108042
1379,0.718972445
1380,0.957269669
1381,0.968387544
1382,0.894406319
1383,0.910643876
1384,0.298915893
1385,0.841740489
1386,0.182960898
1387,0.047205076
1388,0.128939375
1389,0.099142358
1390,0.90874064
1391,0.286937714
1392,0.039426435
1393,0.92269212
1394,0.731393218
1395,0.71024698
1396,0.896597683
1397,0.976067781
1398,0.998002231
1399,0.70111376
1400,0.025112152
1401,0.892521024
1402,0.776938975
1403,0.035191227
1404,0.029827399
1405,0.147043005
1406,0.738391876
1407,0.800489008
1408,0.102011696
1409,0.029336737
1410,0.910332918
1411,0.820694506
1412,0.228896722
1413,0.897179484
1414,0.853177428
1415,0.966000438
1416,0.997549713
1417,0.928961396
1418,0.026573557
1419,0.884609163
1420,0.283946127
1421,0.073057815
1422,0.119295262
1423,0.066576645
1424,0.985364497
1425,0.033862315
1426,0.031574056
1427,0.052911129
1428,0.796065927
1429,0.142600313
1430,0.138788655
1431,0.674796283
1432,0.323178262
1433,0.089402787
1434,0.830293775
1435,0.786764383
1436,0.948656082
1437,0.984361887
1438,0.720559418
1439,0.994958639
1440,0.066101521
1441,0.185821801
1442,0.133519948
1443,0.062994853
1444,0.117750496
1445,0.044872709
1446,0.737295091
1447,0.984407604
1448,0.888250947
1449,0.350153655
1450,0.973773301
1451,0.154991835
1452,0.901144087
1453,0.95554769
1454,0.041868858
1455,0.049420889
1456,0.125896111
1457,0.757466018
1458,0.797145307
1459,0.952022374
1460,0.862795651
1461,0.211721763
1462,0.170350805
1463,0.609931052
1464,0.922251344
1465,0.170230031
1466,0.117645472
1467,0.930666089
1468,0.085788734
1469,0.949796975
1470,0.068240859
1471,0.057699546
1472,0.976332307
1473,0.84795779
1474,0.089929052
1475,0.898011982
1476,0.85201329
1477,0.072001263
1478,0.081848539
1479,0.086493373
1480,0.213674083
1481,0.914560139
1482,0.098029137
1483,0.105462842
1484,0.962019205
1485,0.358738422
1486,0.793851376
1487,0.28723371
1488,0.122201383
1489,0.970178783
1490,0.908612072
1491,0.042939462
1492,0.870012701
1493,0.122263037
1494,0.947292387
1495,0.967938244
1496,0.037890367
1497,0.890940487
1498,0.943303049
1499,0.971753418
1500,0.793898344
1501,0.130157888
1502,0.388846934
1503,0.071583517
1504,0.959830821
1505,0.051862348
1506,0.632796943
1507,0.155547559
1508,0.966867566
1509,0.587812901
1510,0.625018597
1511,0.067810662
1512,0.973859787
1513,0.725168645
1514,0.186054885
1515,0.066597059
1516,0.767408371
1517,0.795054018
1518,0.025275821
1519,0.075782351
1520,0.984789431
1521,0.80590266
1522,0.867425799
1523,0.066164128
1524,0.964008629
1525,0.926632941
1526,0.214725181
1527,0.237573579
1528,0.960136652
1529,0.739013374
1530,0.978226662
1531,0.781481862
1532,0.043753095
1533,0.06720604
1534,0.911282301
1535,0.039423097
1536,0.859266579
1537,0.869068444
1538,0.076442234
1539,0.122059144
1540,0.872715473
1541,0.415284663
1542,0.088408403
1543,0.106278189
1544,0.936181486
1545,0.96000725
1546,0.844422042
1547,0.986941576
1548,0.583490014
1549,0.037118066
1550,0.054013383
1551,0.027887864
1552,0.029698068
1553,0.181911066
1554,0.035462126
1555,0.030559383
1556,0.782887876
1557,0.065934844
1558,0.148443773
1559,0.963629305
1560,0.390451103
1561,0.480474651
1562,0.76302433
1563,0.741026044
1564,0.664413989
1565,0.752679348
1566,0.042263743
1567,0.315212458
1568,0.411977977
1569,0.281736016
1570,0.80115205
1571,0.16175361
1572,0.630746305
1573,0.634924769
1574,0.8933658
1575,0.993931472
1576,0.818285823
1577,0.583548546
1578,0.089814499
1579,0.191461578
1580,0.852899492
1581,0.105781555
1582,0.048205059
1583,0.816760004
1584,0.771792948
1585,0.527662516
1586,0.716817915
1587,0.938371301
1588,0.804261386
1589,0.932726443
1590,0.899147689
1591,0.121256709
1592,0.802538276
1593,0.795799971
1594,0.035858855
1595,0.029946288
1596,0.041862316
1597,0.851000369
1598,0.916250169
1599,0.045021813
1600,0.518194914
1601,0.058859576
1602,0.670397341
1603,0.568681359
1604,0.818437874
1605,0.100554302
1606,0.945749104
1607,0.895037174
1608,0.840665936
1609,0.787614107
1610,0.776610732
1611,0.765381098
1612,0.649408937
1613,0.157061055
1614,0.993017793
1615,0.954492867
1616,0.337556124
1617,0.387298584
1618,0.703536689
1619,0.808226228
1620,0.850534022
1621,0.816368282
1622,0.668684483
1623,0.089421809
1624,0.121165015
1625,0.064507514
1626,0.083480477
1627,0.129599288
1628,0.913256228
1629,0.673483729
1630,0.636934876
1631,0.600183845
1632,0.216662288
1633,0.44207412
1634,0.088443153
1635,0.060445562
1636,0.00158628
1637,0.100383863
1638,0.888503492
1639,0.843729079
1640,0.220990866
1641,0.062228572
1642,0.980902731
1643,0.924135506
1644,0.984207749
1645,0.005898269
1646,0.926844239
1647,0.616342127
1648,0.701271832
1649,0.956055105
1650,0.697982073
1651,0.970736623
1652,0.01413397
1653,0.967093825
1654,0.802289248
1655,0.84981662
1656,0.391304106
1657,0.772291839
1658,0.068974167
1659,0.99648428
1660,0.931753039
1661,0.144048959
1662,0.690726936
1663,0.594991088
1664,0.033235036
