GeneId,Prediction
588,0.898824692
589,0.995811105
590,0.865679204
591,0.030685984
592,0.658595443
593,0.448143244
594,0.892531157
595,0.033958644
596,0.262230605
597,0.714352489
598,0.842255175
599,0.935147405
600,0.855795145
601,0.990200579
602,0.987158895
603,0.765536666
604,0.236366272
605,0.985934317
606,0.76957655
607,0.931334913
608,0.025813345
609,0.767418265
610,0.992372274
611,0.991734564
612,0.048915766
613,0.992171645
614,0.872919023
615,0.047674891
616,0.006557809
617,0.021586854
618,0.005660635
619,0.029114902
620,0.967149436
621,0.136157125
622,0.961469531
623,0.765649915
624,0.124997802
625,0.083336458
626,0.054100614
627,0.998632967
628,0.855832279
629,0.892769217
630,0.028490543
631,0.931138694
632,0.496819675
633,0.832832634
634,0.053350251
635,0.472250074
636,0.999250233
637,0.817449331
638,0.059354912
639,0.09345331
640,0.947406709
641,0.981957614
642,0.81805712
643,0.051664736
644,0.479029745
645,0.944774449
646,0.899939954
647,0.011136717
648,0.03790639
649,0.101917207
650,0.928452611
651,0.940058529
652,0.249830872
653,0.994624555
654,0.05342022
655,0.935422242
656,0.019525606
657,0.97929728
658,0.991257548
659,0.502298534
660,0.956615567
661,0.636689186
662,0.86842978
663,0.965460062
664,0.180634841
665,0.937090039
666,0.86791718
667,0.427751094
668,0.05951317
669,0.813140988
670,0.148820072
671,0.927451015
672,0.546946883
673,0.935306251
674,0.838268578
675,0.889192939
676,0.913744688
677,0.911612511
678,0.869413197
679,0.953731775
680,0.986373782
681,0.038314331
682,0.246330872
683,0.954952359
684,0.85015142
685,0.979578435
686,0.233609572
687,0.757571101
688,0.900967658
689,0.955695093
690,0.924544096
691,0.331351489
692,0.731042266
693,0.946973562
694,0.012019298
695,0.999213457
696,0.85549444
697,0.698791206
698,0.951941848
699,0.95811373
700,0.980210841
701,0.061108168
702,0.899854064
703,0.769278944
704,0.688800752
705,0.95612514
706,0.105922796
707,0.012688547
708,0.928632915
709,0.350903809
710,0.318806708
711,0.079844087
712,0.079196535
713,0.115603693
714,0.048039291
715,0.978937387
716,0.942470908
717,0.904719591
718,0.24689132
719,0.87216872
720,0.9934389
721,0.459207207
722,0.989216983
723,0.083809108
724,0.174776614
725,0.81953603
726,0.976974607
727,0.992439687
728,0.27589494
729,0.52836293
730,0.997310758
731,0.98840636
732,0.905325949
733,0.675572693
734,0.053771056
735,0.505239904
736,0.629572034
737,0.914627373
738,0.434761852
739,0.057206459
740,0.988735795
741,0.449572086
742,0.896662056
743,0.211947873
744,0.049605295
745,0.124134883
746,0.834961772
747,0.934452593
748,0.273647279
749,0.194948226
750,0.963690817
751,0.117133394
752,0.162622064
753,0.526946425
754,0.998882294
755,0.76514107
756,0.974395633
757,0.947927475
758,0.941042364
759,0.994954109
760,0.840673566
761,0.974013209
762,0.98257941
763,0.028540885
764,0.909267962
765,0.06468752
766,0.90914005
767,0.983469367
768,0.643477559
769,0.834600627
770,0.785021007
771,0.078724027
772,0.878468096
773,0.108881742
774,0.903145194
775,0.131398186
776,0.94557631
777,0.672351956
778,0.106334731
779,0.020215062
780,0.904079258
781,0.018360209
782,0.040310118
783,0.732606113
784,0.955725908
785,0.958766878
786,0.775819659
787,0.185769916
788,0.251351118
789,0.010735294
790,0.081079058
791,0.850256324
792,0.06969659
793,0.856532633
794,0.919997633
795,0.021213129
796,0.03172854
797,0.970651627
798,0.788790464
799,0.963063061
800,0.821859598
801,0.167947039
802,0.972878039
803,0.770003438
804,0.742231965
805,0.935622573
806,0.983878851
807,0.746519446
808,0.993767142
809,0.957435489
810,0.86972487
811,0.9635396
812,0.911026061
813,0.925581574
814,0.930915654
815,0.711519182
816,0.982946098
817,0.880322635
818,0.986073256
819,0.36147508
820,0.911321044
821,0.634367347
822,0.047297034
823,0.845085442
824,0.112801276
825,0.994754493
826,0.941302657
827,0.262086868
828,0.990775585
829,0.850627542
830,0.751750171
831,0.776367009
832,0.91186595
833,0.918725014
834,0.17194806
835,0.809848368
836,0.98357749
837,0.998039544
838,0.110786334
839,0.92006278
840,0.167843282
841,0.95976001
842,0.811416209
843,0.799293101
844,0.209155038
845,0.446761191
846,0.026753994
847,0.039718829
848,0.049741838
849,0.868244886
850,0.487073809
851,0.99883306
852,0.077522807
853,0.247353718
854,0.259319901
855,0.401917011
856,0.805812359
857,0.940377057
858,0.120683081
859,0.053926591
860,0.096384786
861,0.919602275
862,0.950963676
863,0.985056996
864,0.985430002
865,0.587530434
866,0.931970596
867,0.601563036
868,0.101662606
869,0.052954242
870,0.030477647
871,0.048194397
872,0.961186647
873,0.984905124
874,0.593734682
875,0.08802209
876,0.375184983
877,0.942585289
878,0.972729325
879,0.98748064
880,0.681496978
881,0.059508447
882,0.830983222
883,0.891242981
884,0.840852916
885,0.039740596
886,0.874647856
887,0.058429625
888,0.926310062
889,0.778213859
890,0.209247962
891,0.585264981
892,0.210668758
893,0.063367479
894,0.106554762
895,0.796168268
896,0.994414628
897,0.934337199
898,0.935566187
899,0.885998726
900,0.959429443
901,0.967700839
902,0.675578535
903,0.931019366
904,0.163800105
905,0.855102122
906,0.985681891
907,0.200678542
908,0.855825186
909,0.022922156
910,0.966229618
911,0.976082623
912,0.037162717
913,0.103720143
914,0.073194928
915,0.364383131
916,0.983926713
917,0.060964711
918,0.446243435
919,0.07109163
920,0.056129821
921,0.029873382
922,0.947251379
923,0.552496612
924,0.798495114
925,0.029647948
926,0.006367953
927,0.972395062
928,0.773781002
929,0.992696166
930,0.929553986
931,0.981712103
932,0.540358722
933,0.984566867
934,0.804118812
935,0.869036257
936,0.795793772
937,0.584232867
938,0.953236222
939,0.960737169
940,0.934414327
941,0.681303501
942,0.964065731
943,0.150347635
944,0.904355109
945,0.168397069
946,0.89383328
947,0.7832762
948,0.993181825
949,0.780553997
950,0.179206491
951,0.018115584
952,0.966056228
953,0.146919921
954,0.319216728
955,0.953316271
956,0.967730701
957,0.172122344
958,0.552511334
959,0.98187834
960,0.920389354
961,0.904232442
962,0.895578444
963,0.990267992
964,0.124383792
965,0.059988339
966,0.114520781
967,0.030086197
968,0.043791674
969,0.752914965
970,0.767644584
971,0.036840387
972,0.069176935
973,0.304337174
974,0.965879679
975,0.085742503
976,0.108690508
977,0.125432104
978,0.781158388
979,0.055001535
980,0.14063105
981,0.553869367
982,0.043353952
983,0.027738621
984,0.078923337
985,0.651876211
986,0.036031388
987,0.994323075
988,0.974550664
989,0.842867017
990,0.765038252
991,0.89507097
992,0.828226089
993,0.925777018
994,0.988138795
995,0.129143655
996,0.830839515
997,0.074047521
998,0.868585885
999,0.970332384
1000,0.988741577
1001,0.141644642
1002,0.335598379
1003,0.078488976
1004,0.018934643
1005,0.060312044
1006,0.109711878
1007,0.549141407
1008,0.265290916
1009,0.88952601
1010,0.966280937
1011,0.98210609
1012,0.420216858
1013,0.692254543
1014,0.034257796
1015,0.94551003
1016,0.080766477
1017,0.121189862
1018,0.059684023
1019,0.189814493
1020,0.863620043
1021,0.943816245
1022,0.996102035
1023,0.912352979
1024,0.868946671
1025,0.973998189
1026,0.999259472
1027,0.033618517
1028,0.106200203
1029,0.895874858
1030,0.616365194
1031,0.050140608
1032,0.060052123
1033,0.946993887
1034,0.742589653
1035,0.502777874
1036,0.017051525
1037,0.884201288
1038,0.670235157
1039,0.96564281
1040,0.941796422
1041,0.024334639
1042,0.818317235
1043,0.46607843
1044,0.976922929
1045,0.985412478
1046,0.425673664
1047,0.946405947
1048,0.824708581
1049,0.074119769
1050,0.665544093
1051,0.035552442
1052,0.900814474
1053,0.900841057
1054,0.099880926
1055,0.189908996
1056,0.771721482
1057,0.937045038
1058,0.064220749
1059,0.133049056
1060,0.239095598
1061,0.029213851
1062,0.94598043
1063,0.915862262
1064,0.96419692
1065,0.216816396
1066,0.611593187
1067,0.171459913
1068,0.407049567
1069,0.893511474
1070,0.124292709
1071,0.804400623
1072,0.041218136
1073,0.964534342
1074,0.885244668
1075,0.880303562
1076,0.982298434
1077,0.066816173
1078,0.974199891
1079,0.354180008
1080,0.34562093
1081,0.048339494
1082,0.752509117
1083,0.915754795
1084,0.82987237
1085,0.169853464
1086,0.108757071
1087,0.052649271
1088,0.092888594
1089,0.624892592
1090,0.180816293
1091,0.818695724
1092,0.448976099
1093,0.788518906
1094,0.969814003
1095,0.141044974
1096,0.894970894
1097,0.993943632
1098,0.678248048
1099,0.00761145
1100,0.244210556
1101,0.292912751
1102,0.337657452
1103,0.017112741
1104,0.80313462
1105,0.543509126
1106,0.831078708
1107,0.978963494
1108,0.121254094
1109,0.722475886
1110,0.6931054
1111,0.937104106
1112,0.947846353
1113,0.431945741
1114,0.568852186
1115,0.939744174
1116,0.845672429
1117,0.23029691
1118,0.13426581
1119,0.89832747
1120,0.541857839
1121,0.047441203
1122,0.014710869
1123,0.050332639
1124,0.114225641
1125,0.693381667
1126,0.964480102
1127,0.484250903
1128,0.895124257
1129,0.990317881
1130,0.981987536
1131,0.898297906
1132,0.96302563
1133,0.457568288
1134,0.914880157
1135,0.059822675
1136,0.941503048
1137,0.093451336
1138,0.842405319
1139,0.057662264
1140,0.750083387
1141,0.814917088
1142,0.978294909
1143,0.879573822
1144,0.037248012
1145,0.929923415
1146,0.546570837
1147,0.44524318
1148,0.977705419
1149,0.559400976
1150,0.160210341
1151,0.449739039
1152,0.430658847
1153,0.86930126
1154,0.836310625
1155,0.989990175
1156,0.907150269
1157,0.972784519
1158,0.05021492
1159,0.488936812
1160,0.808716774
1161,0.131496519
1162,0.911449015
1163,0.02474883
1164,0.997720122
1165,0.968523204
1166,0.038710512
1167,0.993560851
1168,0.906479716
1169,0.073654972
1170,0.988850713
1171,0.753476799
1172,0.798852026
1173,0.978269815
1174,0.019634746
1175,0.11910373
1176,0.809096277
1177,0.001269848
1178,0.347031862
1179,0.836328208
1180,0.589263082
1181,0.540129006
1182,0.827605844
1183,0.159103081
1184,0.028857581
1185,0.932573497
1186,0.068255767
1187,0.111675002
1188,0.989441395
1189,0.920283735
1190,0.956630409
1191,0.965600252
1192,0.971947551
1193,0.062567033
1194,0.641192377
1195,0.833518982
1196,0.962704241
1197,0.265219331
1198,0.100626498
1199,0.259741008
1200,0.937320828
1201,0.13661328
1202,0.118621625
1203,0.45209527
1204,0.181450382
1205,0.836953402
1206,0.880045593
1207,0.812719822
1208,0.878108382
1209,0.253817767
1210,0.112483345
1211,0.728986442
1212,0.99985522
1213,0.045774855
1214,0.170658723
1215,0.969083548
1216,0.860459864
1217,0.155323744
1218,0.941830039
1219,0.902517378
1220,0.649838328
1221,0.157243803
1222,0.21196799
1223,0.062559046
1224,0.742821634
1225,0.114485338
1226,0.985946178
1227,0.998757601
1228,0.976353228
1229,0.714113533
1230,0.727763295
1231,0.147627205
1232,0.910130799
1233,0.148528203
1234,0.046079699
1235,0.975897431
1236,0.914720356
1237,0.793494642
1238,0.213275835
1239,0.806094587
1240,0.811074376
1241,0.167286709
1242,0.117200345
1243,0.761657417
1244,0.876529634
1245,0.835814476
1246,0.985120833
1247,0.793807864
1248,0.630991757
1249,0.175968841
1250,0.730264008
1251,0.063553244
1252,0.781940877
1253,0.140940756
1254,0.635144591
1255,0.016708307
1256,0.054934084
1257,0.843922138
1258,0.093741782
1259,0.954963863
1260,0.686583579
1261,0.032342602
1262,0.665763795
1263,0.992723346
1264,0.595021844
1265,0.128823832
1266,0.948148251
1267,0.960377097
1268,0.916992068
1269,0.823671579
1270,0.713713109
1271,0.0663158
1272,0.041100971
1273,0.88488847
1274,0.872884035
1275,0.976459384
1276,0.958717704
1277,0.678533375
1278,0.054036267
1279,0.995409369
1280,0.562436402
1281,0.291455477
1282,0.997215271
1283,0.814072192
1284,0.880395174
1285,0.071643561
1286,0.996711135
1287,0.920233309
1288,0.482243776
1289,0.930334747
1290,0.990143359
1291,0.21518755
1292,0.97563374
1293,0.960431993
1294,0.464321047
1295,0.873124719
1296,0.959518433
1297,0.077586412
1298,0.343879998
1299,0.952748239
1300,0.862360179
1301,0.992438078
1302,0.986029804
1303,0.999822497
1304,0.97338438
1305,0.122071236
1306,0.16160579
1307,0.823680818
1308,0.978552222
1309,0.806795299
1310,0.935462475
1311,0.914901137
1312,0.9196558
1313,0.127956763
1314,0.531389594
1315,0.027486529
1316,0.058506761
1317,0.184603199
1318,0.585859239
1319,0.224337026
1320,0.791071475
1321,0.078952961
1322,0.095660955
1323,0.265712917
1324,0.522507846
1325,0.15302223
1326,0.99736321
1327,0.821714461
1328,0.169575736
1329,0.743501544
1330,0.914482117
1331,0.912849903
1332,0.719509542
1333,0.946859241
1334,0.373171508
1335,0.228815511
1336,0.931791067
1337,0.767931998
1338,0.272796631
1339,0.681982994
1340,0.978384435
1341,0.625689745
1342,0.144432217
1343,0.444649637
1344,0.073736839
1345,0.607383251
1346,0.034724724
1347,0.116260044
1348,0.17368795
1349,0.862511694
1350,0.060181338
1351,0.921197116
1352,0.204288334
1353,0.174125388
1354,0.027095864
1355,0.11166022
1356,0.538464487
1357,0.144224554
1358,0.110902369
1359,0.032683406
1360,0.888663352
1361,0.0464672
1362,0.238786474
1363,0.188024193
1364,0.810833454
1365,0.026457852
1366,0.063980527
1367,0.858046234
1368,0.225533649
1369,0.883800566
1370,0.058901627
1371,0.021456806
1372,0.974411786
1373,0.97258842
1374,0.104278445
1375,0.057363525
1376,0.040032163
1377,0.154260293
1378,0.081655331
1379,0.878327668
1380,0.983073831
1381,0.969174027
1382,0.920922577
1383,0.909031749
1384,0.353183717
1385,0.934416473
1386,0.226157308
1387,0.044998396
1388,0.131191939
1389,0.140428752
1390,0.972409487
1391,0.457242459
1392,0.032218371
1393,0.908392251
1394,0.934499502
1395,0.673853099
1396,0.927958965
1397,0.998559594
1398,0.999952555
1399,0.583925724
1400,0.026096085
1401,0.831029534
1402,0.825849533
1403,0.031617381
1404,0.022969108
1405,0.164199457
1406,0.844292521
1407,0.958404124
1408,0.085427903
1409,0.025572687
1410,0.97926867
1411,0.964018941
1412,0.207387492
1413,0.957309663
1414,0.956840456
1415,0.984920442
1416,0.99989152
1417,0.992325544
1418,0.025405694
1419,0.95458442
1420,0.306220263
1421,0.073550247
1422,0.11515601
1423,0.026723269
1424,0.999583364
1425,0.021231174
1426,0.04251438
1427,0.069423266
1428,0.904962361
1429,0.209618598
1430,0.092305966
1431,0.804259062
1432,0.402312785
1433,0.07846313
1434,0.925032854
1435,0.930117309
1436,0.992503107
1437,0.998672128
1438,0.897113442
1439,0.992040873
1440,0.06936805
1441,0.20290935
1442,0.119925968
1443,0.024394993
1444,0.092668228
1445,0.042442784
1446,0.805002332
1447,0.985774994
1448,0.948915303
1449,0.309278071
1450,0.993336797
1451,0.166808963
1452,0.934671819
1453,0.976605177
1454,0.040342826
1455,0.033256918
1456,0.16942437
1457,0.857581675
1458,0.924158275
1459,0.939478993
1460,0.929701984
1461,0.247669637
1462,0.225177258
1463,0.577044547
1464,0.900124192
1465,0.160644889
1466,0.151692644
1467,0.977400482
1468,0.128246099
1469,0.880754054
1470,0.058158882
1471,0.060623605
1472,0.984238923
1473,0.887679219
1474,0.088298045
1475,0.934172988
1476,0.941636324
1477,0.122288711
1478,0.094663911
1479,0.0384272
1480,0.198447227
1481,0.974144638
1482,0.146858171
1483,0.148660406
1484,0.964775205
1485,0.402092427
1486,0.892685473
1487,0.263743669
1488,0.114870235
1489,0.987525761
1490,0.946837008
1491,0.066103056
1492,0.965706825
1493,0.139786825
1494,0.968376815
1495,0.985264957
1496,0.024007913
1497,0.953243673
1498,0.957305968
1499,0.985693395
1500,0.886200786
1501,0.127136379
1502,0.492769927
1503,0.067308307
1504,0.978844225
1505,0.033368833
1506,0.865576506
1507,0.20615001
1508,0.985392749
1509,0.754492462
1510,0.613070607
1511,0.070683092
1512,0.978436232
1513,0.870504916
1514,0.201217055
1515,0.068753548
1516,0.782816768
1517,0.851020873
1518,0.017291075
1519,0.048830166
1520,0.98612082
1521,0.854157627
1522,0.984748662
1523,0.079804353
1524,0.988574803
1525,0.974625945
1526,0.243766531
1527,0.274837911
1528,0.957975745
1529,0.920672655
1530,0.986111224
1531,0.867410481
1532,0.019690629
1533,0.044669148
1534,0.942170441
1535,0.022925926
1536,0.94629097
1537,0.938379645
1538,0.0542138
1539,0.159969196
1540,0.888341784
1541,0.44995892
1542,0.069665357
1543,0.089979641
1544,0.985149801
1545,0.987547696
1546,0.930297136
1547,0.988015711
1548,0.640844822
1549,0.026592096
1550,0.058563586
1551,0.021222329
1552,0.058882374
1553,0.169947013
1554,0.034109585
1555,0.030171806
1556,0.838640332
1557,0.082127474
1558,0.161775291
1559,0.95693922
1560,0.473935366
1561,0.601153851
1562,0.822247803
1563,0.812880278
1564,0.787660539
1565,0.853521168
1566,0.025480216
1567,0.393119484
1568,0.477657557
1569,0.284033239
1570,0.863416731
1571,0.147152707
1572,0.696938872
1573,0.812469482
1574,0.967850685
1575,0.998524368
1576,0.909923136
1577,0.558704913
1578,0.079101451
1579,0.212044939
1580,0.909432709
1581,0.078684419
1582,0.04393499
1583,0.907752812
1584,0.938212335
1585,0.604375839
1586,0.913767159
1587,0.981351495
1588,0.846225202
1589,0.94677794
1590,0.960956693
1591,0.169829026
1592,0.797410309
1593,0.879020512
1594,0.026272276
1595,0.015196711
1596,0.03394198
1597,0.946923494
1598,0.967879355
1599,0.04894698
1600,0.579617381
1601,0.089930199
1602,0.71272856
1603,0.656727493
1604,0.844368935
1605,0.142275855
1606,0.991120517
1607,0.985942543
1608,0.90243727
1609,0.795874715
1610,0.941112101
1611,0.847706318
1612,0.949575126
1613,0.148743138
1614,0.99942404
1615,0.971931815
1616,0.383476257
1617,0.393780529
1618,0.908803999
1619,0.896156609
1620,0.956632257
1621,0.910006523
1622,0.925121129
1623,0.070185103
1624,0.127135187
1625,0.056285575
1626,0.077920407
1627,0.131236523
1628,0.965249419
1629,0.750702143
1630,0.580186844
1631,0.74196279
1632,0.263324082
1633,0.50403887
1634,0.067566082
1635,0.078677632
1636,0.000841169
1637,0.078587532
1638,0.939500749
1639,0.898213565
1640,0.287442684
1641,0.057374276
1642,0.997081518
1643,0.963932931
1644,0.986576378
1645,0.008337505
1646,0.972706258
1647,0.752326727
1648,0.874680638
1649,0.970578313
1650,0.805274963
1651,0.993901968
1652,0.018370153
1653,0.978906214
1654,0.896858573
1655,0.894073844
1656,0.403416514
1657,0.698651016
1658,0.065936975
1659,0.998678505
1660,0.983303785
1661,0.238167435
1662,0.838732541
1663,0.590405762
1664,0.048570603
